8077;37;168;TECNOLOGIA AGROPECUARIA;328;1;2;;7;4;1;"2016-05-01";contactenos@usco.edu.co
8078;37;168;LICENCIATURA EN MUSICA;329;12;3;;9;1;1;"2016-05-01";contactenos@usco.edu.co
8079;37;168;LICENCIATURA EN ARTES VISUALES;330;12;3;;10;1;1;"2016-05-01";contactenos@usco.edu.co
8080;37;168;LICENCIATURA EN ARTE ESCENICO;331;12;3;;9;1;1;"2016-05-01";contactenos@usco.edu.co
8081;37;168;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;332;12;3;;8;1;1;"2016-05-01";contactenos@usco.edu.co
8082;37;168;LICENCIATURA EN ADMINISTRACION EDUCATIVA;333;34;3;;8;4;1;"2016-05-01";contactenos@usco.edu.co
8083;37;168;LICENCIATURA EN LENGUAS MODERNAS;334;12;3;;8;1;1;"2016-05-01";contactenos@usco.edu.co
8084;37;168;LICENCIATURA EN ESPAÑOL Y COMUNICACION EDUCATIVA;335;12;3;;8;1;1;"2016-05-01";contactenos@usco.edu.co
8085;37;168;LICENCIATURA EN MATEMATICAS Y FISICA;336;12;3;;9;1;1;"2016-05-01";contactenos@usco.edu.co
8086;37;168;ENFERMERIA;337;18;3;;9;1;1;"2016-05-01";contactenos@usco.edu.co
8087;37;168;MEDICINA;338;20;3;;7;1;1;"2016-05-01";contactenos@usco.edu.co
8088;37;168;CONTADURIA PUBLICA;340;35;3;;9;1;1;"2016-05-01";contactenos@usco.edu.co
8089;37;168;INGENIERIA AGRICOLA;341;51;3;;10;1;1;"2016-05-01";contactenos@usco.edu.co
8090;37;168;INGENIERIA DE PETROLEOS;342;39;3;;10;1;1;"2016-05-01";contactenos@usco.edu.co
8091;37;168;ESPECIALIZACION EN COMUNICACION Y CREATIVIDAD PARA LA DOCENCIA;344;12;4;;2;1;1;"2016-05-01";contactenos@usco.edu.co
8092;37;168;ESPECIALIZACION EN GESTION DEL DESARROLLO REGIONAL;345;34;4;;3;1;1;"2016-05-01";contactenos@usco.edu.co
8093;37;168;MAESTRIA EN EDUCACION Y DESARROLLO COMUNITARIO;346;12;5;;5;1;1;"2016-05-01";contactenos@usco.edu.co
