9070;48;200;MEDICINA;360;20;3;0;12;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9071;48;200;DERECHO;361;32;3;0;10;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9072;48;200;ECONOMIA;362;36;3;0;9;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9073;48;200;ADMINISTRACION DE EMPRESAS;363;34;3;0;9;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9074;48;200;CONTADURIA PUBLICA;364;35;3;0;9;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9075;48;200;INGENIERIA CIVIL;365;47;3;0;10;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9076;48;200;ESPECIALIZACION EN ANESTESIOLOGIA;366;20;4;0;8;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9077;48;200;ESPECIALIZACION EN CARDIOLOGIA;367;20;4;0;4;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9078;48;200;ESPECIALIZACION EN CIRUGIA GENERAL;368;20;4;0;8;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9079;48;200;ESPECIALIZACION EN CIRUGIA PEDIATRICA;369;20;4;0;10;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9080;48;200;ESPECIALIZACION EN DERMATOLOGIA;370;20;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9081;48;200;ESPECIALIZACION EN GASTROENTEROLOGIA;371;20;4;0;4;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9082;48;200;ESPECIALIZACION EN GINECOLOGIA Y OBSTETRICIA;372;20;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9083;48;200;ESPECIALIZACION EN HEMATOLOGIA;373;20;4;0;8;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9084;48;200;ESPECIALIZACION EN MEDICINA FISICA Y REHABILITACION;374;20;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9085;48;200;ESPECIALIZACION EN MEDICINA INTERNA;375;20;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9086;48;200;ESPECIALIZACION EN NEFROLOGIA;376;20;4;0;4;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9087;48;200;ESPECIALIZACION EN NEUMOLOGIA;377;20;4;0;4;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9088;48;200;ESPECIALIZACION EN NEUROCIRUGIA;378;20;4;0;10;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9089;48;200;ESPECIALIZACION EN NEUROLOGIA;379;20;4;0;8;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9090;48;200;ESPECIALIZACION EN OFTALMOLOGIA;380;20;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9091;48;200;ESPECIALIZACION EN ORTODONCIA;381;14;4;0;6;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
9092;48;200;ESPECIALIZACION EN ORTOPEDIA Y TRAUMATOLOGIA;382;20;4;0;8;1;1;"2016-05-01";division.admisiones@unimilitar.edu.co
