876,3,19,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES LENGUA CASTELLANA,104779,12,3,0,10,1,1,"2016-05-01","http://www.udea.edu.co/"
877,3,19,TECNICO PROFESIONAL AGROPECUARIO,104780,1,1,0,4,1,1,"2016-05-01","http://www.udea.edu.co/"
878,3,10,MAESTRIA EN EDUCACION,104781,12,5,0,4,3,1,"2016-05-01","http://www.udea.edu.co/"
884,3,10,DOCTORADO EN INGENIERIA ELECTRONICA Y DE COMPUTACION,104987,44,6,0,8,1,1,"2016-05-01","http://www.udea.edu.co/"
885,3,10,DOCTORADO EN PSICOANALISIS,104992,58,6,0,6,1,1,"2016-05-01","http://www.udea.edu.co/"
886,3,10,TECNICA PROFESIONAL EN ATENCION PREHOSPITALARIA,104999,20,1,0,3,1,1,"2016-05-01","http://www.udea.edu.co/"
887,3,10,MAESTRIA EN TELESALUD,105130,58,5,0,4,3,1,"2016-05-01","http://www.udea.edu.co/"
888,3,19,ESPECIALIZACION DE ADMINISTRACION DE SERVICIOS DE SALUD,105156,34,4,0,2,1,1,"2016-05-01","http://www.udea.edu.co/"
889,3,19,ESPECIALIZACION EN AUDITORIA EN SALUD,105170,58,4,0,2,1,1,"2016-05-01","http://www.udea.edu.co/"
890,3,10,MAESTRIA EN ADMINISTRACION HOSPITALARIA,105258,34,5,0,4,1,1,"2016-05-01","http://www.udea.edu.co/"
891,3,10,ESPECIALIZACION CLINICA EN CIRUGIA ORAL Y MAXILOFACIAL,105431,58,4,0,8,1,1,"2016-05-01","http://www.udea.edu.co/"
