1271,6,422,TECNOLOGIA EN ADMINISTRACION JUDICIAL,6276,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1272,6,418,TECNOLOGIA EN ADMINISTRACION JUDICIAL,6277,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1275,6,421,TECNOLOGIA EN ADMINISTRACION JUDICIAL,6280,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1276,6,28,ESPECIALIZACION EN EDUCACION HISTORIA REGIONAL,6526,12,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1277,6,28,LICENCIATURA EN EDUCACION AMBIENTAL,6652,12,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1278,6,28,COMUNICACION EN RADIO Y TELEVISION,6656,30,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1279,6,28,TECNOLOGIA EN SISTEMAS,6657,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1280,6,28,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,6658,34,3,0,10,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1281,6,418,LICENCIATURA EN EDUCACION AMBIENTAL,6790,12,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1282,6,422,LICENCIATURA EN EDUCACION AMBIENTAL,6791,12,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1283,6,417,TECNOLOGIA EN SISTEMAS,6797,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1284,6,418,TECNOLOGIA EN SISTEMAS,6798,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1286,6,421,TECNOLOGIA EN SISTEMAS,6800,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1287,6,422,TECNOLOGIA EN SISTEMAS,6801,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1291,6,424,TECNOLOGIA EN SISTEMAS,6805,46,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1293,6,418,LICENCIATURA EN EDUCACION AMBIENTAL,6815,12,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1294,6,422,LICENCIATURA EN EDUCACION AMBIENTAL,6816,12,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1295,6,28,TECNOLOGIA EN ADMINISTRACION Y FINANZAS,7175,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1296,6,28,DOCTORADO EN CIENCIAS DE LA EDUCACION,7176,12,6,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1297,6,28,ESPECIALIZACIÓN EN GASTROENTEROLOGÍA CLÍNICO QUIRÚRGICA,8385,20,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1298,6,419,ESPECIALIZACION EN EDUCACION SEXUAL,8822,12,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1300,6,28,MAESTRIA EN SISTEMAS DE PRODUCCION AGROPECUARIA,9288,2,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1301,6,28,ESPECIALIZACION EN ECONOMIA AGRARIA,9418,36,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1302,6,28,ESPECIALIZACION EN NEGOCIOS INTERNACIONALES AGROALIMENTARIOS,9496,34,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1303,6,28,ESPECIALIZACION EN MATEMATICAS ASISTIDAS POR COMPUTADOR,9656,57,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1304,6,28,ESPECIALIZACION EN SISTEMAS DE PRODUCCION BOVINA,9673,2,4,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1305,6,28,SOCIOLOGIA,9689,24,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1306,6,28,ESPECIALIZACION EN DESARROLLO RURAL,9690,1,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1307,6,28,TECNOLOGIA EN EXPLOTACION Y BENEFICIO DE MINERALES,10184,39,2,0,7,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1308,6,28,ESPECIALIZACION EN QUIMICA,10941,56,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1309,6,28,COMUNICACION EN RADIO Y TELEVISION,11035,30,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1310,6,28,BIOLOGIA,11203,53,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1311,6,28,ESPECIALIZACION EN OFTALMOLOGIA,11219,20,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1312,6,28,INGENIERIA DE SISTEMAS Y  COMPUTACION,11268,46,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1313,6,28,TECNOLOGIA EN REGENCIA DE FARMACIA,11718,34,2,0,6,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1314,6,28,ESPECIALIZACION EN GEOGRFIA  ORDENAMIENTO TERRITORIAL Y MANEJO DEL RIESGO NATURAL,12157,23,4,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1316,6,28,COMUNICACION EN RADIO Y TELEVISION,12345,30,3,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1317,6,418,TECNOLOGIA EN ADMINISTRACION JUDICIAL,12351,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1319,6,421,TECNOLOGIA EN ADMINISTRACION JUDICIAL,12356,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1320,6,28,TECNOLOGIA EN ADMINISTRACION JUDICIAL,12359,34,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1321,6,28,ESPECIALIZACION EN DOCENCIA UNIVERSITARIA,13213,12,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1322,6,28,LICENCIATURA EN FILOSOFIA Y LETRAS,13218,12,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1323,6,28,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA RECREACION Y DEPORTES,13219,12,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1324,6,28,LICENCIATURA EN ARTES ESCENICAS CON ENFASIS EN TEATRO,13220,12,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1325,6,28,LICENCIATURA EN CIENCIAS SOCIALES,13221,23,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1326,6,28,ANTROPOLOGIA,15538,22,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1327,6,28,ESPECIALIZACION EN INTERVENCION EN RELACIONES FAMILIARES,15776,24,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1329,6,28,ESPECIALIZACION EN GEOTECNIA,16114,47,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1331,6,28,MAESTRIA EN GERONTOLOGIA  ENVEJECIMIENTO Y VEJEZ,17529,24,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1333,6,28,ESPECIALIZACION EN EVALUACION TECNICA Y ECONOMICA DE IMPACTOS AMBIENTALES,17827,50,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1336,6,28,ESPECIALIZACION EN DESARROLLO AGROINDUSTRIAL,19461,36,4,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1337,6,28,MAESTRIA EN QUIMICA,19849,56,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1338,6,28,TECNOLOGIA EN SISTEMAS INFORMATICOS,20974,46,2,0,6,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1339,6,28,MAESTRIA EN EDUCACION,51877,12,5,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1340,6,417,TRABAJO SOCIAL,52088,24,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1341,6,417,DESARROLLO FAMILIAR,52089,32,3,0,10,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1342,6,28,MAESTRIA EN CULTURAS Y DROGA,52408,24,5,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1343,6,28,MAESTRIA EN DISEÑO Y CREACION INTERACTIVA,52659,9,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1344,6,28,TECNOLOGIA EN ELECTRONICA,52690,44,2,0,6,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1345,6,28,TECNOLOGIA EN ADMINISTRACION JUDICIAL,52768,34,2,0,6,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1346,6,417,TECNOLOGIA EN ELECTRONICA,52942,44,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1347,6,28,MAESTRIA EN CIENCIAS VETERINARIAS,53150,3,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1348,6,28,TECNOLOGIA EN FINANZAS,53242,34,2,0,6,4,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1349,6,28,MAESTRIA EN SOCIEDADES RURALES,53246,24,5,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1350,6,28,MAESTRIA EN CIENCIAS SOCIALES,53375,22,5,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1351,6,28,ESPECIALIZACION EN ENTRENAMIENTO DEPORTIVO CON NIÑOS,53896,12,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1352,6,28,DOCTORADO EN CIENCIAS BIOMÉDICAS,54197,20,6,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1353,6,28,MAESTR¿A EN CIENCIAS DE LA TIERRA,54276,55,5,0,24,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1354,6,28,DOCTORADO EN CIENCIAS BIOMEDICAS,54408,20,6,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1356,6,28,DOCTORADO EN CIENCIAS AGRARIAS,54453,1,6,0,8,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1357,6,28,MAESTRIA EN CIENCIAS BIOMEDICAS,54619,20,5,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1358,6,28,ESPECIALIZACIÓN EN CUIDADO CRÍTICO DEL ADULTO,54630,18,4,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1359,6,28,TECNOLOGIA EN GESTION AGROPECUARIA,54796,34,2,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1360,6,28,TECNICA PROFESIONAL EN FORMULACIÓN E IMPLEMENTACIÓN DE PROYECTOS AGROPECUARIOS,54797,34,1,0,2,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1361,6,28,TECNOLOGIA EN DISEÑO Y DESARROLLO DE PRODUCTO ARTESANAL,54869,9,2,0,6,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1362,6,28,TECNICA PROFESIONAL EN PRODUCCION ARTESANAL SOSTENIBLE,54870,9,1,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1363,6,28,TECNOLOGÍA EN BIOTECNOLOGÍA AMBIENTAL,54966,1,2,0,3,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
1364,6,28,TÉCNICA PROFESIONAL EN SANEAMIENTO Y CONSERVACIÓN AMBIENTAL,54967,53,1,0,4,1,1,"2016-05-01","ucaldas@ucaldas.edu.co"
