4387;18;102;LICENCIATURA EN MUSICA;146;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4388;18;102;LICENCIATURA EN DISEÑO TECNOLOGICO CON ENFASIS EN SISTEMAS MECANICOS;147;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4389;18;102;LICENCIATURA EN EDUCACION PREESCOLAR;148;12;3;0;8;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4390;18;102;LICENCIATURA EN PSICOLOGIA Y PEDAGOGIA;149;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4391;18;102;LICENCIATURA EN EDUCACION CON ENFASIS EN EDUCACION ESPECIAL;150;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4392;18;102;LICENCIATURA EN EDUCACION FISICA;151;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4393;18;102;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES;152;12;3;0;10;4;1;"2016-05-01";admisiones@pedagogica.edu.co
4394;18;102;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES, ESPAÑOL Y LENGUAS EXTRANJERAS;153;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4395;18;102;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES: ESPAÑOL E INGLES;154;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4396;18;102;LICENCIATURA EN ELECTRONICA;155;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4397;18;102;LICENCIATURA EN FISICA;156;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4398;18;102;LICENCIATURA EN MATEMATICAS;157;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4399;18;102;LICENCIATURA EN QUIMICA;158;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4400;18;102;LICENCIATURA EN BIOLOGIA;159;12;3;0;10;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4401;18;102;ESPECIALIZACION EN PLANIFICACION ADMINISTRACION Y EVALUACION DE PROYECTOS EDUCATIVOS Y SOCIALES;160;34;4;0;3;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4402;18;102;ESPECIALIZACION EN EDUCACION MATEMATICA;161;12;4;0;2;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4403;18;102;ESPECIALIZACION EN DOCENCIA DE LAS CIENCIAS PARA EL NIVEL BASICO;162;12;4;0;2;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4404;18;102;ESPECIALIZACION EN PEDAGOGIA DEL ENTRENAMIENTO DEPORTIVO;163;12;4;0;3;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4405;18;102;ESPECIALIZACION EN ADMINISTRACION DE LA EDUCACION FISICA EL DEPORTE Y LA RECREACION;164;34;4;0;3;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4406;18;102;ESPECIALIZACION EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION;165;12;4;0;2;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4407;18;102;MAESTRIA EN EDUCACION CON ENFASIS EN: 1) EVALUACION ESCOLAR Y DESARROLLO EDUCATIVO REGIONAL, 2) DOCENCIA UNIVERSITARIA, 3) EDUCACION COMUNITARIA, 4) HISTORIA DE LA EDUCACION Y CORRIENTES PEDAGOGICAS CONTEMPORANEAS.;166;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4408;18;102;MAESTRIA EN PEDAGOGIA DE LA TECNOLOGIA;167;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4409;18;102;MAESTRIA EN SOCIOLOGIA DE LA EDUCACION;168;24;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4410;18;102;MAESTRIA EN DESARROLLO EDUCATIVO Y SOCIAL;169;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4411;18;102;MAESTRIA EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION;170;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4412;18;102;MAESTRIA EN DOCENCIA DE LA FISICA;171;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
4413;18;102;MAESTRIA EN DOCENCIA DE LA MATEMATICA;172;12;5;0;4;1;1;"2016-05-01";admisiones@pedagogica.edu.co
