1486,7,33,ESPECIALIZACION EN DERECHO DE FAMILIA,7798,32,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1487,7,33,ESPECIALIZACION EN MATEMATICAS AVANZADAS,7810,57,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1488,7,33,ESPECIALIZACION EN ORTODONCIA,7816,14,4,0,7,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1489,7,33,ESPECIALIZACION DE ENFERMERIA EN NEFROLOGIA,7917,18,4,0,3,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1491,7,33,ESPECIALIZACION EN ENDODONCIA,9367,14,4,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1493,7,33,ADMINISTRACION DE SERVICIOS DE SALUD,9991,34,3,0,20,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1494,7,33,ESPECIALIZACION EN ESTUDIO Y GESTION DE LA CULTURA,10262,34,4,0,3,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1495,7,33,ESPECIALIZACION EN CONCILIACION ARBITRAJE Y RESOLUCION DE CONFLICTOS,10422,33,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1496,7,33,ESPECIALIZACION EN GESTION DE LA CALIDAD Y AUDITORIA DE SALUD,10461,35,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1497,7,33,ESPECIALIZACION EN GESTION DEL COMERCIO INTERNACIONAL Y DESARROLLO INDUSTRIAL,10859,36,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1498,7,33,ESPECIALIZACION EN ESTRUCTURAS,10892,47,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1499,7,33,ESPECIALIZACION EN GESTION GERENCIAL PARA EMPRESAS TURISTICAS Y HOTELERAS,11558,34,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1500,7,33,ESPECIALIZACION EN CIENCIAS PENALES Y CRIMINOLOGICAS,11860,32,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1501,7,33,ESPECIALIZACION EN HISTORIA Y LITERATURA,11904,23,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1502,7,33,ESPECIALIZACION EN DIDACTICA DEL LENGUAJE Y LA LITERATURA,12555,12,4,0,3,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1503,7,33,LICENCIATURA EN ENSEÑANZA DE LAS TECNOLOGIAS,13567,12,3,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1506,7,33,ESPECIALIZACION EN ODONTOPEDIATRIA Y ORTOPEDIA MAXILAR,15343,14,4,0,5,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1508,7,33,ESPECIALIZACION EN ECONOMIA DE LA SALUD,17671,36,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1509,7,33,ESPECIALIZACION EN INGENIERIA DE VIAS TERRESTRES,17698,47,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1510,7,33,COMUNICACION SOCIAL,19256,30,3,0,10,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1511,7,33,CONTADURIA PUBLICA,19723,35,3,0,10,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1513,7,33,ESPECIALIZACION EN CONVIVENCIA Y CONFLICTO SOCIAL,20499,24,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1514,7,33,INGENIERIA DE SISTEMAS,20828,46,3,0,10,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1515,7,33,ESPECIALIZACION EN PLANIFICACION DE TRANSITO Y TRANSPORTE,20965,34,4,0,3,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1516,7,33,MAESTRÍA  EN QUÍMICA,51577,56,5,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1517,7,33,INGENIERÍA QUÍMICA,51611,41,3,0,10,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1518,7,33,TECNOLOGIA EN ADMINISTRACION AGROPECUARIA,51869,1,2,0,2,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1519,7,33,TECNICA PROFESIONAL EN ADMINISTRACION AGROPECUARIA,51870,34,1,0,4,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1520,7,33,ADMINISTRACION AGROPECUARIA,51871,34,3,0,10,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1521,7,33,MAESTRIA EN CIENCIAS FISICAS,52042,54,5,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1522,7,33,ESPECIALIZACION EN ADMINISTRACION DEL TURISMO,52080,34,4,0,1,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1523,7,33,MAESTRIA EN CIENCIAS AMBIENTALES,52444,53,5,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1524,7,33,MAESTRIA EN EDUCACION,52455,53,5,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1525,7,33,ESPECIALIZACION EN ENFERMERIA FAMILIAR Y COMUNITARIA,53046,15,4,0,2,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1526,7,33,DOCTORADO EN CIENCIAS BIOMEDICAS,53384,53,6,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1527,7,33,PROFESIONAL EN ADMINISTRACION AGROPECUARIA,53401,34,3,0,3,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1528,7,33,TECNICO PROFESIONAL EN PROCESAMIENTOS DE PRODUCTOS ACUICOLAS Y PESQUEROS,53679,34,1,0,4,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1529,7,33,TECNICO PROFESIONAL EN PROCESAMIENTO DE CONCENTRADOS PARA PECES Y ESPECIES MENORES,53680,34,1,0,4,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1530,7,33,TECNOLOGIA EN PROCESAMIENTO Y CONSERVACION DE PRODUCTOS ACUICOLAS Y PESQUEROS,53681,38,2,0,7,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1531,7,33,TECNICA PROFESIONAL EN PRODUCCION ACUICOLA,53682,34,1,0,4,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1532,7,33,TECNOLOGIA EN SUPERVISION DE PROCESOS PRODUCTIVOS ACUICOLAS,53683,34,2,0,7,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1533,7,33,MAESTRIA EN CIENCIAS FARMACEUTICAS,53730,56,5,0,4,1,1,"2016-05-01","admisiones@unicartagena.edu.co"
1534,7,33,TÉCNICO PROFESIONAL EN OPERACIÓN TURÍSTICA,54454,34,1,0,5,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
1535,7,33,TECNOLOGÍA EN GESTIÓN TURÍSTICA,54455,34,2,0,4,4,1,"2016-05-01","admisiones@unicartagena.edu.co"
