6327;21;117;LICENCIATURA EN CIENCIAS RELIGIOSAS;1408;12;3;;8;1;1;"2016-05-01";registro@upb.edu.co 
6328;21;117;PSICOLOGIA;1409;26;3;4.675.833;10;1;1;"2016-05-01";registro@upb.edu.co 
6329;21;117;FILOSOFIA;1410;25;3;;5;1;1;"2016-05-01";registro@upb.edu.co 
6330;21;117;TEOLOGIA;1411;25;3;;5;1;1;"2016-05-01";registro@upb.edu.co 
6331;21;117;INGENIERÍA ELECTRÓNICA;1412;44;3;4.871.676;10;1;1;"2016-05-01";registro@upb.edu.co 
6332;21;117;INGENIERÍA INDUSTRIAL;2234;43;3;5.040.255;10;1;1;"2016-05-01";registro@upb.edu.co 
6333;21;117;INGENIERIA CIVIL;2524;47;3;5.186.621;10;1;1;"2016-05-01";registro@upb.edu.co 
6334;21;117;INGENIERIA  AMBIENTAL;3549;50;3;4.995.672;10;1;1;"2016-05-01";registro@upb.edu.co 
6335;21;117;COMUNICACION SOCIAL- PERIODISMO;4198;30;3;;10;1;1;"2016-05-01";registro@upb.edu.co 
6336;21;117;ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL;4279;30;4;4.745.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6337;21;117;ESPECIALIZACION EN PLANEACION DE LA PARTICIPACION COMUNITARIA;4310;24;4;;2;1;1;"2016-05-01";registro@upb.edu.co 
6338;21;117;ESPECIALIZACION EN GERENCIA DEL AMBIENTE;4323;50;4;5.826.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6339;21;117;ESPECIALIZACION EN FAMILIA;4956;24;4;4.069.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6340;21;117;ESPECIALIZACION EN VIAS TERRESTRES;7762;47;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6341;21;117;ESPECIALIZACION EN TELECOMUNICACIONES;9676;44;4;;2;1;1;"2016-05-01";registro@upb.edu.co 
6342;21;117;INGENIERIA MECANICA;10625;42;3;5.186.084;10;1;1;"2016-05-01";registro@upb.edu.co 
6343;21;117;ESPECIALIZACION EN GERENCIA;11257;34;4;6.091.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6344;21;117;ESPECIALIZACION EN NEGOCIOS INTERNACIONALES;11919;34;4;;2;1;1;"2016-05-01";registro@upb.edu.co 
6345;21;117;ESPECIALIZACION EN FAMILIA;14909;24;4;;2;1;1;"2016-05-01";registro@upb.edu.co 
6346;21;117;ADMINISTRACION DE EMPRESAS;15313;34;3;3.899.243;8;1;1;"2016-05-01";registro@upb.edu.co 
6347;21;117;INGENIERIA INFORMATICA;16848;46;3;;10;1;1;"2016-05-01";registro@upb.edu.co 
6348;21;117;DERECHO;17411;32;3;3.349.517;10;1;1;"2016-05-01";registro@upb.edu.co 
6349;21;117;ESPECIALIZACION EN PSICOLOGIA CLINICA;51791;26;4;4.749.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6350;21;117;COMUNICACION SOCIAL Y PERIODISMO;52363;30;3;4.166.000;10;1;1;"2016-05-01";registro@upb.edu.co 
6351;21;117;ESPECIALIZACIÓN EN SEGURIDAD INFORMATICA;52396;46;4;6.156.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6352;21;117;ESPECIALIZACIÓN EN SISTEMAS INTEGRADOS DE GESTIÓN;52757;43;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6353;21;117;ESPECIALIZACIÓN EN MERCADEO INTERNACIONAL;53020;43;4;5.177.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6354;21;117;ESPECIALIZACIÓN EN CONTROL E INSTRUMENTACIÓN INDUSTRIAL;53170;44;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6355;21;117;ESPECIALIZACIÓN EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES;53426;47;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6356;21;117;ADMINISTRACI¿N DE NEGOCIOS INTERNACIONALES;53912;34;3;4.410.962;8;1;1;"2016-05-01";registro@upb.edu.co 
6357;21;117;ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES;55078;50;4;4.536.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6358;21;117;MAESTRIA EN INGENIERIA ELECTRONICA;90957;44;5;6.770.000;4;1;1;"2016-05-01";registro@upb.edu.co 
6359;21;117;MAESTRÍA EN PSICOLOGÍA;91298;26;5;6.779.000;4;1;1;"2016-05-01";registro@upb.edu.co 
6360;21;117;ESPECIALIZACIÓN EN GERENCIA DE TECNOLOGÍAS DE INFORMACIÓN;102605;46;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6361;21;117;ESPECIALIZACIÓN EN FINANZAS;102768;58;4;6.093.000;2;1;1;"2016-05-01";registro@upb.edu.co 
6362;21;117;MAESTRÍA EN INGENIERÍA CIVIL;102781;47;5;6.771.000;3;1;1;"2016-05-01";registro@upb.edu.co 
6363;21;117;INGENIERÍA DE SISTEMAS E INFORMÁTICA;102907;46;3;3.420.000;10;1;1;"2016-05-01";registro@upb.edu.co 
6364;21;117;ESPECIALIZACI¿N EN DERECHO CONTRACTUAL Y TEOR¿A DE LA RESPONSABILIDAD;104973;32;4;;2;1;1;"2016-05-01";registro@upb.edu.co 
6365;21;117;DISEÑO GRÁFICO;105230;9;3;;9;1;1;"2016-05-01";registro@upb.edu.co 
